step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,CASH_OUT,DEBIT,PAYMENT,TRANSFER
258,36784.87,149470.86,5981.62,22738.7,143798.05,1,1,1,1
312,252.17,35212.27,89697.55,192107.24,26999.1,0,1,0,1
270,35603.96,162474.66,154629.49,101604.6,7931.4,1,0,1,0
336,79164.5,121998.06,10717.53,168341.0,192462.55,1,0,1,0
535,56979.88,99882.29,128480.96,36129.53,139343.74,0,0,1,1
97,12105.73,152336.31,162323.95,113223.77,157266.57,1,0,1,0
29,65561.0,9439.07,104448.19,73683.09,64666.25,0,1,0,0
558,95913.96,101791.78,55339.81,180842.63,89633.75,1,0,0,0
305,59739.16,148858.6,139722.06,117036.34,34492.55,1,1,1,1
437,15054.77,10175.32,90647.39,41853.59,191897.65,1,1,0,1
605,61233.3,3342.37,22666.84,161785.24,22215.01,0,1,1,0
524,28173.9,91745.59,14027.2,194416.34,138048.78,1,1,1,0
590,27026.47,2180.36,198502.0,67270.59,190250.87,0,1,1,0
406,40037.19,164090.81,152490.73,136504.26,152427.71,1,0,0,0
468,15345.87,32759.72,113361.28,143665.07,186809.43,1,0,0,1
470,26354.67,95292.95,142204.61,133207.9,6332.87,1,1,1,0
398,51386.49,99462.99,120867.54,116395.21,149850.27,1,1,0,1
443,5874.64,40784.37,136958.16,12760.24,47076.18,0,1,1,1
556,73063.11,26748.39,108862.02,44800.17,111491.39,1,1,0,1
14,43315.79,72133.04,133084.38,160510.47,82770.14,0,1,0,0
308,15627.41,123453.78,166163.53,132786.63,41509.94,1,0,1,1
710,61825.51,84474.76,118243.54,143929.91,143795.53,0,0,1,0
68,48881.43,147970.74,44215.0,127959.57,137637.53,0,0,1,1
623,57865.85,145686.36,30996.35,56251.59,103784.13,0,1,0,1
700,22548.38,155324.02,174544.24,124633.21,47377.66,1,1,1,0
249,87658.53,32532.18,131380.22,41788.39,82337.93,0,0,1,1
281,47329.96,111149.06,24128.75,110849.58,172166.81,1,1,0,0
238,87173.39,88472.92,12985.55,181859.12,29319.02,1,1,0,0
132,10780.52,185406.58,121811.47,150481.46,105943.22,0,1,0,1
61,97302.01,18968.11,81589.59,28268.95,130057.14,0,1,1,0
732,30938.68,128386.72,158972.4,170315.79,146421.29,0,1,1,0
126,73786.55,2894.83,13776.0,182770.77,181566.58,0,1,1,1
62,13296.21,107769.63,103805.72,81417.99,166403.05,1,0,1,1
559,19084.74,30643.02,111407.39,193485.17,196802.94,0,1,0,0
657,15416.96,114365.18,951.03,111516.37,120969.76,0,0,1,0
331,13673.92,118878.14,20315.36,168223.81,51755.8,1,1,1,0
1,7364.32,108661.93,61110.4,40884.95,121221.3,1,0,0,0
608,60820.5,190146.22,4720.88,33170.1,127682.51,0,0,0,1
699,80559.77,16039.77,108249.83,193613.3,179941.51,1,1,0,1
82,38862.5,113419.3,9764.03,13428.16,191854.26,1,1,1,1
719,54332.17,134178.45,143408.74,157644.06,185322.62,0,0,0,0
153,88048.44,152646.13,148632.52,19776.46,84674.51,0,0,0,1
571,8856.05,30144.13,107776.32,82031.76,152366.27,1,0,0,1
386,97437.16,98822.33,37206.75,86602.94,170620.95,0,0,0,0
488,29749.03,118108.04,78162.03,103862.2,139239.17,1,1,1,0
436,53586.02,166712.58,159055.51,89898.21,51041.54,1,0,0,0
730,53250.78,68130.99,169794.48,113240.28,189549.07,1,1,1,1
375,29640.02,9878.17,71806.77,5819.86,94661.46,1,0,0,0
124,61781.5,125431.24,21144.84,110800.26,133969.99,0,0,1,1
63,66139.83,182127.08,84810.18,12450.39,46344.87,0,1,0,0
676,45000.24,48633.03,58575.19,11006.12,126101.79,0,0,0,0
444,65736.49,52712.95,25095.15,177647.98,77044.8,0,0,0,0
430,83313.19,188762.45,18774.68,124547.87,176202.85,0,0,1,1
38,97900.08,154031.95,37728.66,18032.85,156787.9,0,1,0,1
336,44750.67,149253.93,105168.93,90370.87,23946.73,0,1,1,1
368,48576.05,75696.68,85846.5,188825.11,188009.92,1,1,1,0
355,72340.71,182726.04,27207.57,88723.56,91294.11,0,0,0,1
440,18526.07,49234.08,16703.54,100582.25,149133.27,0,1,1,0
713,92160.15,36339.65,37680.3,151922.27,139132.36,0,1,1,0
192,9451.51,171402.48,137538.55,67061.21,121923.14,0,0,0,0
669,44930.17,41831.0,59067.48,96249.4,55496.52,0,0,0,0
249,68643.57,61247.18,50643.52,127168.86,132955.45,1,1,1,1
636,58667.68,90911.82,173967.71,90595.56,57677.94,0,0,1,1
326,23811.31,120424.79,98312.56,136918.26,91791.13,0,0,0,0
418,89357.07,13053.6,88194.67,176732.67,29640.3,1,0,1,1
25,56955.15,75628.29,5881.7,160065.26,184831.4,1,1,0,1
677,69857.1,15264.87,37925.89,99433.66,70889.25,1,0,1,0
108,49697.96,163989.72,28958.5,171950.73,46309.99,1,0,1,0
560,21993.93,115162.31,108099.23,40971.75,24556.67,0,1,1,0
148,57634.15,84881.44,105108.44,3879.57,86860.2,0,0,1,1
544,52641.81,26213.81,155750.52,92460.56,118651.78,1,1,1,0
10,67800.22,80681.53,8111.92,114197.38,143033.5,1,1,1,1
546,59841.04,146042.08,9621.03,101055.05,139542.46,1,0,0,1
282,70022.94,146911.42,166575.83,49344.72,122831.62,1,1,0,0
466,57774.23,3524.07,125084.17,35930.71,93341.89,1,1,0,0
566,8248.6,111913.76,169586.02,117751.29,197771.22,0,1,0,1
156,83527.28,154205.52,12756.24,61647.8,66284.01,1,0,1,0
420,19277.61,128488.34,158870.4,81065.22,199900.61,1,1,1,0
228,2035.32,93382.14,124399.36,122512.59,154230.81,0,1,0,0
344,34336.3,180371.33,51818.09,60557.83,106290.76,0,0,1,0
725,37427.57,63551.76,60848.77,34222.84,68390.16,1,0,0,0
401,39664.11,10249.2,87560.15,183859.81,148043.62,1,1,1,1
158,98125.33,161704.51,92608.56,93602.16,52764.83,0,1,0,1
357,65754.76,181037.64,170335.11,122076.01,179997.62,0,1,0,1
234,26410.39,86053.04,43483.9,53932.0,125126.92,1,1,1,1
527,29617.44,13933.22,35989.39,111696.58,102362.66,0,0,0,0
105,44395.76,198513.08,9116.03,47957.15,7084.32,1,1,0,1
348,81648.75,91502.19,105566.49,147924.39,186159.84,0,1,1,0
453,77842.97,62197.52,64579.32,196791.52,134360.41,0,1,1,1
607,91481.05,177815.76,18975.65,157185.33,146871.19,0,1,0,1
715,69966.85,117972.67,45054.91,84593.54,48534.17,0,1,0,0
65,31979.0,41931.16,107979.28,139301.65,72394.34,0,1,1,0
60,62335.69,178686.85,143618.16,44040.2,117909.46,0,1,1,1
538,15036.92,175323.6,102178.21,43589.72,193147.11,0,1,0,1
388,94962.79,52243.97,31034.39,13936.57,12149.48,1,0,1,0
242,64136.02,107306.58,40156.03,3585.05,75223.92,0,0,0,0
34,95017.91,129987.05,32932.46,167803.79,100179.45,1,0,0,0
509,75980.21,71184.33,110315.76,44686.84,157922.9,0,0,0,1
209,49549.55,10484.3,8916.46,67645.35,199482.91,1,0,0,0
304,61021.83,171377.53,88357.45,142803.41,15652.0,0,0,0,0
719,17411.08,3905.21,71331.34,135671.38,46663.63,0,1,1,1
626,64521.57,19552.58,118666.55,159439.48,98819.28,0,0,0,1
619,45259.87,10403.06,99061.4,116922.59,115640.83,0,0,0,0
730,40707.5,97287.96,21204.4,29781.03,128596.91,1,0,0,1
80,92910.57,149886.26,168190.11,156138.86,97786.63,0,1,0,0
644,96354.85,10205.49,158250.33,144451.99,74662.24,0,1,0,0
245,85491.38,95610.06,51514.4,175332.65,40347.95,0,1,0,1
192,16392.32,10899.65,183113.99,55073.68,158382.7,0,1,0,0
574,35196.71,24315.7,193962.63,104709.68,96594.8,1,0,1,1
156,61477.18,153138.29,35758.78,84870.49,47673.24,1,0,1,0
461,35860.1,150898.51,22726.33,43188.27,124440.63,0,0,0,1
489,3080.88,122373.89,123495.01,43931.19,177877.71,0,1,1,0
101,35140.21,103731.39,78600.74,49677.85,124478.1,0,1,0,0
401,85652.1,147916.13,66376.5,96251.5,23512.39,0,0,0,0
144,55238.55,128412.1,35600.0,129878.41,178928.19,1,0,1,0
24,67104.35,22169.77,12178.57,85698.77,77585.24,0,0,0,1
24,52901.82,153196.93,55247.05,64148.55,109681.18,0,1,1,1
509,78077.53,46829.25,97890.29,130170.04,6539.53,0,0,0,1
614,21817.59,10951.87,119332.63,89535.26,145806.88,0,0,1,1
509,54151.59,115898.45,141112.38,157003.89,108680.26,1,1,1,1
285,78277.07,81553.14,162178.26,114898.65,133715.54,1,0,1,0
426,9052.81,111171.23,181599.13,141489.86,34653.96,1,1,1,0
62,55765.69,99539.72,114492.98,51978.89,101807.22,1,0,1,1
278,50932.24,198636.35,99618.09,83909.31,195322.56,0,1,0,1
416,23184.88,136981.15,57612.98,101393.87,9840.22,0,1,1,0
147,32267.02,156804.77,97877.58,95854.69,196609.62,1,0,0,0
412,44726.99,137010.85,46859.69,19317.3,137527.94,1,0,0,1
601,71311.57,155558.19,145959.78,54688.3,55330.65,0,1,0,1
382,24197.78,183472.64,65750.03,138255.32,56911.12,1,0,0,1
414,65612.02,13566.38,13332.35,31086.63,68935.8,1,0,1,1
477,63658.07,111351.04,242.92,68425.52,98019.98,0,1,1,1
556,78589.72,65794.67,43611.04,58463.13,118838.94,0,0,0,0
722,186.9,86346.84,182874.04,118348.07,45404.1,1,1,1,0
542,82162.28,121339.07,144337.48,39658.58,81470.96,1,1,1,0
183,47272.37,174122.63,104908.2,174604.24,4231.28,1,1,0,0
106,42251.19,58769.56,55753.57,115401.54,160399.06,0,1,0,0
635,27114.97,99438.34,83724.53,129546.82,33309.03,0,1,0,1
251,21739.48,23755.46,181165.58,112995.4,198154.37,0,1,0,0
609,7073.98,27657.29,195397.42,15539.93,996.04,1,1,0,0
572,83423.28,156409.6,146156.69,196533.49,175840.85,1,1,1,1
359,46117.65,143039.9,71071.35,53147.99,1168.65,0,0,0,0
419,21566.51,118507.33,198603.78,114291.27,22099.28,1,1,1,0
278,91838.52,31944.48,50142.3,49031.89,42972.68,0,1,0,1
84,72592.63,38926.75,124403.2,181516.2,166188.72,1,1,0,1
617,69282.65,2329.73,123086.64,83302.78,98214.82,1,1,1,1
81,84967.9,8420.38,73776.64,42380.85,83883.46,1,1,0,1
92,3678.3,50907.79,44794.23,33252.16,152879.23,0,1,0,1
52,32502.51,117198.81,107081.48,165331.27,198385.12,1,1,1,0
28,84903.48,163302.68,81235.66,172396.9,35126.44,0,0,1,1
690,33561.27,14062.4,42051.48,190981.11,170116.34,0,0,0,1
109,30505.79,147411.66,181206.65,59158.73,98155.24,0,1,1,1
94,93307.61,24588.38,9168.1,134078.54,163555.88,1,1,1,0
290,1282.45,184951.17,66867.03,37846.3,192513.27,0,1,1,1
636,74311.81,130852.19,39219.02,175398.08,99283.08,0,1,1,1
466,72864.01,175059.0,112033.5,159231.07,170495.41,0,1,1,1
733,7464.94,88619.26,5654.92,118831.71,30947.95,0,0,1,1
549,83861.41,195828.91,148731.49,96791.21,130344.86,1,0,0,1
79,11002.73,175123.16,28950.5,38809.94,36432.6,1,0,1,0
262,71996.54,34481.62,171469.78,45570.94,52078.8,0,1,1,0
84,92587.03,149850.44,143934.67,16495.87,15807.68,1,0,1,0
144,26974.39,194011.69,197742.59,83803.88,74994.89,0,0,1,0
695,44996.42,149173.8,158757.21,190747.12,127096.59,0,0,0,0
35,63389.77,147316.94,138723.04,181984.85,156930.6,1,1,1,0
383,84313.5,134220.88,165081.74,158965.16,18348.44,1,1,1,0
143,91036.34,99860.92,152694.01,69691.64,94907.28,1,0,0,0
414,68592.24,97425.43,45406.78,131265.68,131943.57,0,1,1,0
278,82968.08,88466.65,23736.98,4335.97,95102.95,1,0,1,1
484,93647.87,52136.95,85794.56,154917.67,30236.33,0,0,1,0
136,63348.53,145501.94,72792.84,166091.38,48491.22,0,1,1,0
120,60913.06,158616.58,58611.59,190806.75,132974.45,1,1,0,1
278,46620.15,169018.16,18869.6,96495.5,167638.55,0,0,0,0
673,9223.45,141665.26,33046.14,80648.72,109556.1,0,1,1,1
91,37210.47,23448.21,37386.63,164498.73,123974.03,0,0,1,1
300,48663.18,174888.3,12994.59,98120.12,150498.4,1,1,0,0
721,75549.46,4201.67,122231.65,103752.12,85839.92,0,1,1,1
481,86439.9,99365.48,110553.34,189689.09,7242.74,0,1,0,0
648,8548.51,179300.21,136485.23,40096.08,38049.2,0,0,1,0
150,13459.62,77062.35,3566.62,32439.58,121818.28,1,0,0,1
573,38639.1,178094.33,197971.09,107040.11,169444.63,1,0,1,1
9,73380.12,89213.8,66641.26,99387.08,185056.93,1,1,1,1
656,18946.7,148236.82,23347.77,54098.42,141962.51,1,1,1,0
40,63265.43,35356.81,29443.63,66277.16,47688.63,0,0,0,1
413,89391.61,156845.97,47967.03,193119.77,79678.32,1,1,1,1
461,93749.22,83005.5,11369.3,55515.51,126898.17,1,0,1,1
154,72272.6,65184.79,169231.81,185171.61,40048.1,1,1,1,0
696,72875.79,187137.87,115137.02,173178.43,29055.29,1,1,1,0
440,63596.84,90537.85,57100.08,107849.89,17700.31,0,1,1,1
104,17406.4,147930.18,98463.92,80832.29,119251.68,0,1,1,0
412,66934.43,142203.49,32137.86,63780.47,25445.96,1,0,1,1
223,88879.97,70731.99,25132.34,152107.14,142885.41,1,0,1,1
730,21678.03,57039.82,32191.69,192950.21,40801.84,1,1,1,0
351,13343.96,29169.93,177544.12,135107.97,171454.91,0,1,0,0
408,96587.58,90055.99,97694.7,136348.15,154668.25,0,1,0,0
236,73213.51,57425.92,51977.14,14795.04,104171.47,0,0,0,0
317,63186.75,46963.01,69389.83,137498.07,40196.23,1,1,1,0
605,36796.97,149728.99,60565.14,83927.34,142501.6,0,1,0,1
167,68692.69,153467.31,28864.27,78573.97,49520.78,0,1,1,0
89,85444.19,111057.51,32195.56,105866.52,70330.12,0,0,1,1
539,59989.57,93467.46,127345.26,14066.68,191319.32,1,0,0,1
498,57272.16,91675.84,122626.88,93316.13,178680.19,0,1,0,0
494,56299.83,172772.47,98450.24,73996.08,170108.59,1,0,1,0
104,63871.42,69465.57,128422.11,85454.88,62274.86,0,1,0,0
174,54326.46,44790.42,144524.02,174386.25,29197.86,0,0,1,0
251,13155.15,191433.5,22462.32,72180.81,166902.48,1,0,1,1
417,76911.23,19254.24,148551.96,40961.97,106671.28,0,0,1,1
433,41137.4,34995.35,177108.63,164748.25,117051.33,1,0,1,1
119,85450.92,152744.99,119210.68,178444.85,47316.91,0,1,1,0
511,94963.88,150465.62,10121.09,40024.31,75243.49,0,0,1,1
394,61597.22,129567.1,45041.96,39135.36,6250.5,0,0,1,0
682,45265.74,11251.16,161337.02,26936.28,183495.64,0,0,1,1
232,52752.95,63098.37,75330.35,77124.76,181694.12,0,0,0,1
720,25096.29,84123.83,80787.07,129609.34,172546.33,0,1,1,0
594,48909.5,82335.24,65794.24,100814.97,46400.29,1,1,1,0
69,79120.79,116026.17,18071.96,174715.78,55382.44,0,1,1,0
674,53058.07,73269.65,181172.36,43845.16,115123.54,0,0,1,0
101,92187.09,85919.16,70438.68,125165.14,179343.24,1,1,1,1
658,30492.51,102852.66,38568.5,169142.51,64879.6,0,0,1,1
441,60564.13,107080.91,40655.93,4265.54,28992.76,1,1,0,0
305,36506.28,58519.83,181342.27,106986.12,141765.99,0,1,1,1
186,33797.43,23250.81,160976.32,19509.48,41059.98,1,1,0,0
531,4288.36,186543.82,190052.8,75143.29,22972.01,1,0,1,0
348,46905.68,31854.21,179316.89,142975.24,106514.49,0,0,0,0
233,61857.78,16113.22,196067.32,110650.59,85271.0,1,0,0,1
651,13733.28,86022.41,124153.39,43885.5,136484.29,1,0,0,0
196,83319.56,94406.86,68624.48,41370.8,42114.95,1,0,1,1
237,85127.87,191102.66,158912.52,152281.32,55461.66,1,0,0,1
300,62383.53,127186.7,157415.11,114347.78,144522.25,0,1,0,1
373,44173.13,140654.78,91763.45,170234.92,119547.17,1,0,1,0
369,77774.9,137854.76,189068.76,177986.14,130900.83,0,0,1,1
208,78231.94,142531.69,51501.33,101573.14,116395.94,1,1,1,1
727,57289.6,147171.18,193027.63,164401.76,30241.09,0,0,0,0
445,84341.16,22414.88,54255.24,3792.42,163604.81,1,0,0,0
247,63058.88,143880.77,66438.21,193154.06,136665.77,0,0,0,0
713,1211.62,105919.77,128295.45,60119.8,86626.02,1,0,1,1
256,43862.76,123650.33,104192.58,55905.74,87354.59,0,1,0,1
607,6184.7,112822.3,153185.65,137721.37,156781.57,0,1,0,0
93,52946.43,38507.29,125630.49,59417.81,3507.69,0,1,1,1
553,34289.99,131345.84,145140.23,168699.18,140630.63,1,0,1,1
402,84081.89,21411.49,46971.04,90526.77,166480.83,0,1,1,0
103,15310.15,153762.67,116304.25,188278.84,108714.72,1,1,1,0
722,23265.35,192872.0,56338.94,159592.19,185843.53,0,1,0,1
436,10260.66,126796.46,178669.1,72181.94,55507.52,0,0,0,0
567,81648.62,58658.66,92026.48,32334.3,156506.5,0,1,0,1
269,66078.37,102838.57,156993.31,180492.27,85437.44,0,1,0,0
412,51687.5,134659.13,87802.81,136908.57,18271.41,1,0,1,0
492,62275.11,199231.23,42090.54,32287.02,31664.51,0,1,1,0
314,70925.16,115329.96,62504.24,191910.02,120844.58,0,0,0,1
720,12497.97,194418.82,47278.36,74443.14,195203.9,0,1,0,1
583,98009.34,43758.33,39545.95,24512.28,37034.21,1,0,0,1
138,9996.12,165936.35,174207.02,143995.37,84666.03,0,1,0,0
460,14803.73,81923.56,54589.21,6877.58,46494.7,1,1,1,0
509,82152.79,169596.85,29974.23,51810.66,166205.92,1,0,0,0
558,41376.21,185006.0,95476.3,105834.38,179634.51,1,1,0,1
237,73252.38,136489.78,66605.88,155127.91,49436.27,1,0,0,0
208,48212.07,54027.2,61821.06,153766.87,52790.35,1,1,0,1
314,76677.26,130679.0,135255.99,185820.78,192559.44,0,1,1,0
727,53572.33,45473.35,162117.59,172805.51,128825.04,1,0,0,0
579,30071.01,31415.35,49663.09,127746.44,41201.82,0,1,0,0
69,77968.42,100067.02,89980.27,105584.16,169018.91,0,1,0,0
564,38958.61,80730.68,36923.13,184973.1,95839.99,1,1,1,1
681,81410.55,96529.04,154596.59,133784.65,183.64,0,1,1,1
582,94400.9,57862.46,19706.43,180540.68,25622.3,0,1,1,1
610,22749.29,186119.33,186103.02,176969.37,120723.06,0,1,1,0
223,78711.44,23070.9,145146.19,52954.12,181891.39,1,1,0,0
386,46265.21,135956.33,180950.63,125849.22,85021.55,1,1,0,1
684,24600.89,172143.76,147853.42,166389.73,67130.53,0,0,1,0
42,18424.5,53917.1,163705.93,2183.96,192367.99,1,0,0,0
427,58879.88,199853.13,155601.39,131533.26,160399.62,0,0,1,0
175,99433.84,68070.88,128027.85,172450.69,54984.0,1,1,0,0
352,82034.04,178413.92,92460.28,127396.78,186788.34,1,0,0,1
707,97857.84,34359.47,183600.43,74382.48,180471.04,0,1,1,1
135,47834.91,183538.52,114350.92,172107.06,69817.53,0,1,1,0
25,20897.68,3819.79,91763.1,194026.1,90327.74,0,1,0,1
25,12038.13,11947.42,170089.8,49160.98,36092.67,1,0,1,1
244,59337.29,68798.4,166635.41,175185.16,73160.94,0,0,1,0
416,36486.6,68328.74,125270.63,93388.35,132394.14,0,1,1,1
582,31742.04,21953.66,124707.14,183494.43,95506.91,0,1,1,0
374,86157.07,67543.45,32430.03,141806.02,459.88,0,1,0,0
614,36174.44,178559.02,2243.43,31287.25,112372.06,1,1,1,0
18,81062.82,23271.35,43130.49,128882.25,190431.99,0,1,1,1
449,55064.58,92141.42,84037.45,163612.17,74855.51,0,1,1,0
442,49379.33,72132.18,110593.96,147703.18,11339.01,0,0,1,1
163,657.66,54052.38,162580.21,32921.6,9403.01,0,0,0,0
483,7035.43,84041.15,159767.55,129115.97,21338.5,1,1,0,1
567,93161.43,49646.55,180535.11,23607.63,1898.36,0,1,0,0
711,34148.07,63262.81,185199.25,43261.05,166079.39,1,0,1,0
539,33056.86,48274.99,13368.58,133042.77,136274.4,1,0,0,1
349,82742.35,23207.03,162363.59,55245.87,72270.42,1,0,1,1
563,30961.28,55321.07,134488.3,146339.12,113806.42,0,1,0,1
537,76613.52,152299.88,60840.67,167967.18,30715.31,1,1,1,0
249,76958.53,163876.15,156079.46,193221.45,23448.7,0,1,1,0
595,32524.03,11693.78,152824.25,170775.69,73085.35,0,0,0,1
280,71550.19,17965.45,175829.59,28875.01,180309.88,0,0,1,0
380,9301.22,139915.43,37503.95,77207.32,137811.19,1,1,1,1
548,81617.93,161598.87,123585.07,83085.49,122518.5,0,0,1,0
581,73877.35,99897.42,184910.23,6282.4,50133.92,1,0,0,0
485,43869.26,143204.29,37582.09,83605.02,43965.67,0,0,0,1
615,25741.79,161656.73,53172.9,191695.23,136931.03,1,0,0,0
646,92418.73,124523.41,90625.31,123374.4,15827.3,1,0,0,0
146,99050.78,75476.19,41487.74,78586.85,57879.85,1,0,1,1
66,46185.2,126493.9,56164.04,66118.08,98694.65,1,1,1,0
182,18230.07,104468.23,95320.66,177003.86,151678.09,0,1,0,0
693,60140.25,173135.44,161308.14,172273.55,165526.58,1,1,0,0
50,79854.41,50566.47,160368.22,146739.74,1835.93,1,1,0,1
624,87046.3,95025.58,181855.27,96173.91,135404.37,1,0,1,1
396,72206.1,13255.05,22557.68,95847.94,126281.5,1,1,1,0
29,8564.67,181575.29,87178.38,156804.01,58083.73,1,1,0,1
663,80359.06,93608.21,116807.12,81574.71,34435.71,0,1,0,1
727,80234.89,31650.99,184259.44,47877.42,53263.87,1,1,1,1
183,44486.88,134628.55,154697.51,192891.77,169095.94,1,1,1,1
500,84796.87,129838.25,26024.78,19321.34,55167.86,0,0,1,0
237,73498.05,36352.4,86027.33,16852.72,165066.26,0,0,0,1
103,97182.65,50064.47,19061.51,184693.43,135082.47,1,1,1,1
69,32853.58,117871.05,138519.84,176843.87,1752.41,1,0,0,1
313,4046.62,69057.68,123783.03,188363.62,17290.02,1,1,0,1
148,80504.73,9996.21,173219.45,193602.46,146489.78,0,0,0,1
492,63741.71,90520.02,148644.69,33199.82,49015.11,1,1,0,0
579,74112.83,164790.75,112522.49,154814.25,189133.27,1,0,0,1
636,78275.31,72806.41,16919.84,160279.36,117814.18,1,0,0,0
160,78214.34,100847.74,74512.75,67249.77,133786.67,1,0,0,0
64,65790.62,109181.19,149324.92,137402.7,105390.55,1,1,1,0
127,99311.72,60910.57,165729.24,180197.53,20117.21,1,1,0,1
449,34438.5,74677.62,195388.02,98914.97,91543.25,1,1,1,0
310,163.33,23648.66,62503.76,142555.12,13787.93,1,1,1,0
291,18862.94,41454.61,163834.27,109338.36,177966.46,0,1,0,0
565,87018.81,24005.31,190869.4,93321.04,74851.32,1,0,0,0
62,11295.0,140089.85,157403.31,167459.91,177921.2,1,1,1,0
425,37421.29,184294.11,66337.31,101117.97,145464.13,1,1,1,1
384,79475.56,51032.77,131323.0,156333.75,80976.26,0,0,0,0
666,56852.98,72048.55,3989.87,194104.85,32971.01,0,1,0,0
332,69870.34,53507.56,172525.26,112227.74,54294.67,1,1,1,1
219,12539.16,12956.07,184265.86,167220.79,30291.32,0,0,0,1
86,44154.0,185476.03,126710.11,17034.0,91116.12,1,0,1,1
363,29983.42,127595.53,167907.12,40682.66,102782.99,1,0,0,1
179,87622.35,13725.28,18844.87,129228.29,11287.12,1,0,1,1
603,71778.04,46736.82,191863.1,53722.95,90865.8,0,1,0,0
387,77777.96,51314.74,131504.04,103870.49,25411.78,0,1,1,0
86,6470.5,86243.76,73548.05,148266.26,142890.56,1,0,1,0
14,20037.45,39533.18,168730.98,58285.52,138159.34,0,0,1,0
523,40540.31,14106.13,195033.5,92287.41,125771.59,1,0,1,0
119,41802.97,86726.96,79012.84,191113.28,133284.22,0,1,0,1
182,77702.52,25397.31,25168.89,91888.27,22739.03,0,0,1,1
313,65163.34,101721.64,33007.9,132127.5,46821.83,0,1,0,0
702,72416.44,52227.84,8616.86,65349.66,18192.68,0,0,1,0
585,18745.39,123221.05,107674.48,70844.62,165754.33,1,1,0,0
478,81130.06,40228.94,53907.44,125103.72,53958.76,0,1,1,1
559,77541.05,126022.81,25132.39,112488.48,114573.01,1,1,1,1
116,25567.23,53003.0,116572.72,186304.3,157075.21,1,1,1,0
704,10919.56,62831.4,39352.46,124957.18,88147.49,0,0,1,1
581,26348.35,186773.81,112240.74,168325.33,170909.11,1,0,1,0
322,52274.56,1601.16,174960.29,160444.77,51048.69,1,1,1,0
37,85564.42,195077.42,13303.36,113646.11,197152.52,0,1,0,1
633,50537.33,85651.04,172506.31,1385.39,42896.51,1,0,1,0
439,87651.34,181636.16,156198.22,175491.92,165036.75,0,0,1,0
481,10784.08,60305.17,47110.56,177136.76,14831.74,1,0,0,0
463,98707.18,60547.07,50768.82,120572.65,184086.78,0,0,0,1
680,95850.43,99079.92,128245.68,124232.43,132494.24,1,1,0,1
326,20161.63,181213.29,195295.68,186633.18,109251.44,0,1,0,1
183,37049.92,193880.31,31598.61,176326.85,32234.66,0,0,1,0
199,5236.24,165368.86,91948.51,47026.11,79247.81,1,0,1,1
617,19450.32,148211.91,164542.75,188625.7,79177.22,1,1,0,1
297,19359.14,45973.36,87470.67,192551.32,157163.57,1,0,0,0
21,94638.69,155561.85,61231.62,41579.94,131765.94,0,0,0,0
231,37155.6,176485.53,113057.11,94146.56,68364.34,1,1,1,1
599,70574.21,101926.06,8573.53,40565.68,80019.92,1,0,0,1
386,38769.25,122682.76,107559.12,151660.69,63542.17,1,1,1,0
343,98937.88,153277.48,124576.82,182695.91,179081.33,0,0,0,1
257,27707.48,163169.45,176462.52,83046.77,147642.36,1,0,1,1
669,36605.77,64675.84,56816.71,115467.45,17325.39,0,1,1,1
318,99993.62,3082.29,122686.33,110489.56,50470.91,1,0,1,1
727,24495.02,4167.21,161076.1,34732.31,159983.93,0,1,1,1
586,60366.36,178571.47,111135.66,154832.65,30135.41,0,1,1,0
470,73101.66,123794.24,128758.69,111142.02,167933.17,1,1,0,0
492,65898.75,118213.97,189753.25,111520.49,194297.63,1,1,0,1
232,4022.44,146701.73,148643.1,148525.03,146657.4,0,0,1,1
740,10637.51,137565.42,11839.78,67712.71,143996.57,1,0,1,1
33,51694.59,111647.61,40881.32,55621.79,154918.22,1,1,1,0
295,10546.79,149639.15,123910.06,95678.72,60570.79,1,1,1,0
199,39219.04,80258.09,114787.67,42740.46,30869.31,1,0,0,0
552,53990.18,144050.12,81811.42,198424.49,185977.94,1,0,0,1
22,94325.73,108370.81,65855.78,178287.01,97155.6,1,1,0,1
101,97029.8,8754.78,135400.95,91530.86,64133.16,0,0,1,1
337,22331.62,63845.68,132893.81,139742.65,58653.68,1,0,1,0
698,64067.33,58926.3,175574.04,87220.54,112558.54,1,0,1,1
78,36005.74,77822.64,186794.4,197221.61,163896.74,1,1,1,0
411,33922.15,109757.44,129971.52,58028.59,194783.75,0,0,0,0
422,89942.25,136159.87,48594.97,160921.71,19080.48,0,1,1,1
7,85085.25,77492.16,48987.48,83377.82,141463.11,0,0,0,1
486,23108.59,107661.92,60126.23,9036.94,8096.35,1,1,0,1
491,27088.97,18573.33,174407.65,153684.61,77112.09,1,0,1,1
492,44844.69,148141.96,91464.31,103587.39,109140.36,1,1,1,1
408,73632.29,51635.26,50457.68,35793.93,71589.05,0,0,0,1
128,35892.1,167268.69,70660.78,45435.34,44748.28,1,1,0,1
711,76174.99,137856.88,113502.04,6165.99,246.4,0,0,1,0
236,1771.47,167443.39,77915.57,89900.91,100055.38,1,0,1,1
483,13359.23,53957.07,23467.09,11349.58,151970.98,1,0,0,0
176,42952.08,147255.02,94183.29,149196.45,171010.25,1,1,0,1
249,25893.79,108741.31,56339.74,6658.46,159237.36,1,1,1,1
